id,category,categoryLabel,key,emoji,nameKo,descKo,tier,price,coinCost,itemKind,deviceKind,command,sprite,aiPrompt
"item_focus_candy","item","아이템","focus_candy","🍬","집중사탕","다음 스핀 EXP +15%",,,"5","NEXTSPIN",,,"Sprites/Items/item_focus_candy.png","a colorful wrapped hard candy glowing with calm focus aura, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_fortune_incense","item","아이템","fortune_incense","🍀","행운향","이번 스테이지 희귀심볼 1.6배",,,"16","PHASE",,,"Sprites/Items/item_fortune_incense.png","a smoking incense stick curling lucky clover-green fortune smoke, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_gem_loupe","item","아이템","gem_loupe","💎","감정확대경","다음 스핀 💎보석 확률↑·점수 2배",,,"10","NEXTSPIN",,,"Sprites/Items/item_gem_loupe.png","a jeweler's magnifying loupe inspecting a sparkling blue gemstone, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_gem_pouch","item","아이템","gem_pouch","👝","보석주머니","이번 스테이지 💎보석 2배·점수+25%",,,"16","PHASE",,,"Sprites/Items/item_gem_pouch.png","a small drawstring pouch spilling sparkling gemstones, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_gold_chalk","item","아이템","gold_chalk","🖍️","황금분필","이번 스핀 EXP ×2",,,"13","NEXTSPIN",,,"Sprites/Items/item_gold_chalk.png","a single gleaming golden piece of chalk radiating bright light, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_gold_chalk_box","item","아이템","gold_chalk_box","✏️","황금분필세트","이번 스테이지 EXP 1.5배",,,"20","PHASE",,,"Sprites/Items/item_gold_chalk_box.png","an open box set of gleaming golden chalk sticks radiating light, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_gold_grad_bell","item","아이템","gold_grad_bell","🔔","황금졸업벨","부족 EXP ≤50이면 즉시 클리어",,,"90","INSTANT",,,"Sprites/Items/item_gold_grad_bell.png","a polished golden graduation hand bell ringing with bright light, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_grad_cert","item","아이템","grad_cert","🎓","졸업장","즉시 게이지 +요구치 100% (돌파)",,,"100","INSTANT",,,"Sprites/Items/item_grad_cert.png","a rolled golden graduation certificate bursting with breakthrough light, item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_grad_copy","item","아이템","grad_copy","🎓","졸업장복사본","즉시 게이지 +요구치 80%·점수 -10%",,,"70","INSTANT",,,"Sprites/Items/item_grad_copy.png","a photocopied graduation diploma scroll with a faded seal, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_grad_ring","item","아이템","grad_ring","💍","졸업반지","부족 EXP ≤20이면 즉시 클리어",,,"50","INSTANT",,,"Sprites/Items/item_grad_ring.png","an ornate golden graduation class ring with a glowing gem, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_greed_lens","item","아이템","greed_lens","🔍","탐욕의렌즈","이번 스테이지 점수 1.5배",,,"18","PHASE",,,"Sprites/Items/item_greed_lens.png","a round magnifying glass with a golden glinting greedy shine, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_honor_roll","item","아이템","honor_roll","🏅","우등생증","즉시 게이지 +요구치 70%",,,"60","INSTANT",,,"Sprites/Items/item_honor_roll.png","a gleaming honor-roll medal ribbon radiating top-student light, item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_insurance_cert","item","아이템","insurance_cert","📋","보험증서","이번 스테이지 실패 시 1회 생존(스핀+2)",,,"45","INSTANT",,,"Sprites/Items/item_insurance_cert.png","a rolled insurance certificate document with an official seal and ribbon, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_last_minute","item","아이템","last_minute","⏰","막판스퍼트","이번 스테이지 마지막 스핀 EXP 2배",,,"18","PHASE",,,"Sprites/Items/item_last_minute.png","a ticking alarm clock blazing with a final-spin power surge, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_loaded_dice","item","아이템","loaded_dice","🎲","조작주사위","다음 스핀 👑왕관 주입·점수 2배",,,"22","NEXTSPIN",,,"Sprites/Items/item_loaded_dice.png","a pair of weighted dice rolling out golden crowns, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_magnify","item","아이템","magnify","🔎","확대경","다음 스핀 희귀심볼 4배",,,"15","NEXTSPIN",,,"Sprites/Items/item_magnify.png","a brass magnifying glass beaming light onto rare symbols, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_mini_coupon","item","아이템","mini_coupon","🎟️","미니쿠폰","즉시 코인 +9",,,"5","INSTANT",,,"Sprites/Items/item_mini_coupon.png","a small perforated paper coupon ticket with a coin emblem, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_old_coin","item","아이템","old_coin","🪙","낡은동전","즉시 코인 +6",,,"4","INSTANT",,,"Sprites/Items/item_old_coin.png","a tarnished worn antique copper coin with faded engraving, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_overload_potion","item","아이템","overload_potion","🧪","폭주물약","이번 스테이지 EXP 2배·요구치+20%",,,"20","PHASE",,,"Sprites/Items/item_overload_potion.png","a bubbling flask of volatile glowing overload potion overflowing, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_overtime","item","아이템","overtime","⏰","야근","이번 스테이지 마지막 스핀 EXP 2배",,,"16","PHASE",,,"Sprites/Items/item_overtime.png","a glowing clock past midnight with a late-night overtime power glow, item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_price_hack","item","아이템","price_hack","🏷️","가격표조작기","즉시 코인 +18",,,"12","INSTANT",,,"Sprites/Items/item_price_hack.png","a price tag label being altered by a sneaky glowing tool, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_prof_bribe","item","아이템","prof_bribe","🧧","교수매수봉투","이번 스테이지 요구치 -15%",,,"24","PHASE",,,"Sprites/Items/item_prof_bribe.png","a red lucky money envelope stuffed and tied with golden ribbon, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_rare_lure","item","아이템","rare_lure","🍀","행운미끼","이번 스테이지 희귀심볼 2배",,,"16","PHASE",,,"Sprites/Items/item_rare_lure.png","a four-leaf clover fishing lure attracting rare glowing symbols, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_rare_scope","item","아이템","rare_scope","🔭","정밀스코프","다음 스핀 희귀심볼 3배",,,"18","NEXTSPIN",,,"Sprites/Items/item_rare_scope.png","a precision telescope scope locking onto rare glowing symbols, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_retake_form","item","아이템","retake_form","📄","재시험신청서","직전 스핀 전체 다시 굴림",,,"28","INSTANT",,,"Sprites/Items/item_retake_form.png","a blank retake exam application form sheet with a clock symbol, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_rich_lure","item","아이템","rich_lure","🍀","큰행운미끼","이번 스테이지 희귀심볼 3배",,,"16","PHASE",,,"Sprites/Items/item_rich_lure.png","a large ornate four-leaf clover fishing lure dripping with lucky charm, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_score_calc","item","아이템","score_calc","🧮","점수계산기","즉시 현재 점수 +30%",,,"22","INSTANT",,,"Sprites/Items/item_score_calc.png","a small handheld calculator glowing with rising score energy, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_score_sticker","item","아이템","score_sticker","💯","점수스티커","사용 즉시 점수 +150",,,"5","INSTANT",,,"Sprites/Items/item_score_sticker.png","a glossy round perfect-score reward sticker with a shiny star burst, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_seal_tape","item","아이템","seal_tape","🩹","봉인테이프","다음 스핀 ☠해골 미등장",,,"9","NEXTSPIN",,,"Sprites/Items/item_seal_tape.png","a roll of protective sealing tape with a warding emblem, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_skull_shield","item","아이템","skull_shield","🛡️","해골방패","이번 스테이지 ☠해골 미등장",,,"14","PHASE",,,"Sprites/Items/item_skull_shield.png","a sturdy round shield warding off a faint ominous skull, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_skull_sticker","item","아이템","skull_sticker","💯","해골스티커","다음 스핀 ☠해골 1개당 점수 +100(무페널티)",,,"12","NEXTSPIN",,,"Sprites/Items/item_skull_sticker.png","a glossy cartoon skull reward sticker glowing with bonus points, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_small_snack","item","아이템","small_snack","🍪","작은간식","다음 스핀 ☠해골 미등장",,,"4","NEXTSPIN",,,"Sprites/Items/item_small_snack.png","a single round chocolate chip cookie snack, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_sparkle_dust","item","아이템","sparkle_dust","✨","반짝이가루","다음 스핀 💎보석 확률 ↑",,,"6","NEXTSPIN",,,"Sprites/Items/item_sparkle_dust.png","a pinch of glittering magical sparkle dust scattering shimmering stars, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_study_streak","item","아이템","study_streak","✍️","집중모드","이번 스테이지 스핀마다 EXP +6",,,"12","PHASE",,,"Sprites/Items/item_study_streak.png","a glowing pen leaving a steady streak of focus light, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_sugar_powder","item","아이템","sugar_powder","🍚","설탕가루","이번 스테이지 🍒체리 1.6배·EXP+8",,,"12","PHASE",,,"Sprites/Items/item_sugar_powder.png","a small bowl of fine white sugar powder spilling out, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_summary_note","item","아이템","summary_note","🗒️","요약노트","이번 스테이지 스핀마다 EXP+9",,,"13","PHASE",,,"Sprites/Items/item_summary_note.png","a tidy folded summary memo pad with neat colored tabs, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_timeline_ticket","item","아이템","timeline_ticket","🎟️","세계선티켓","다음 스핀 2번 굴려 유리한 쪽 자동확정",,,"26","INSTANT",,,"Sprites/Items/item_timeline_ticket.png","a glowing admission ticket rippling with branching timeline energy, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_tutor","item","아이템","tutor","👨‍🏫","과외","이번 스테이지 스핀마다 EXP +10",,,"18","PHASE",,,"Sprites/Items/item_tutor.png","a glowing teacher figure at a chalkboard boosting study energy, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_ward_charm","item","아이템","ward_charm","🧿","액막이부적","다음 스핀 ☠해골 미등장",,,"10","NEXTSPIN",,,"Sprites/Items/item_ward_charm.png","a blue nazar ward amulet repelling a fading dark skull, protective item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_wild_inject","item","아이템","wild_inject","🌀","와일드주입","다음 스핀 🌀와일드 주입",,,"22","NEXTSPIN",,,"Sprites/Items/item_wild_inject.png","a syringe injecting swirling rainbow wild energy into the reels, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"item_wild_temp","item","아이템","wild_temp","🌀","임시와일드","다음 스핀 랜덤 1칸 → 🌀와일드",,,"16","NEXTSPIN",,,"Sprites/Items/item_wild_temp.png","a swirling glowing spiral vortex orb of temporary wild energy, power-up item icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_basic","mac","슬롯머신","basic","🎰","기본","표준 확률 (입문)",,,,,,,"Sprites/Machines/mac_basic.png","a classic retro arcade slot machine cabinet, neutral grey and red, glowing screen, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_bomb","mac","슬롯머신","bomb","💣","폭탄","폭탄↑ (제거/계산)",,,,,,,"Sprites/Machines/mac_bomb.png","a slot machine cabinet rigged with cartoon bombs and dynamite sticks, explosive, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_casino","mac","슬롯머신","casino","🎲","카지노","🎲주사위 등장·고변동 (운빨)",,,,,,,"Sprites/Machines/mac_casino.png","a vegas style slot machine cabinet with rolling dice and bright neon lights, gambling theme, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_cherry","mac","슬롯머신","cherry","🍒","체리","체리↑·왕관↓ (안정)",,,,,,,"Sprites/Machines/mac_cherry.png","a slot machine cabinet decorated all over with bright red cherries, cute cheerful, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_clover","mac","슬롯머신","clover","🍀","행운","희귀·코인·불꽃↑ (행운)",,,,,,,"Sprites/Machines/mac_clover.png","a lucky green slot machine cabinet decorated with four-leaf clovers and gold coins, fortune theme, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_crown","mac","슬롯머신","crown","👑","왕관","왕관↑·기본↓ (운빨 고점)",,,,,,,"Sprites/Machines/mac_crown.png","a golden royal slot machine cabinet topped with a jeweled crown, opulent, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_flame","mac","슬롯머신","flame","🔥","불꽃","불꽃·해골↑ (배율형)",,,,,,,"Sprites/Machines/mac_flame.png","a slot machine cabinet engulfed in roaring orange flames, fiery hot, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_garden","mac","슬롯머신","garden","🌱","정원","🌱씨앗 등장·성장형",,,,,,,"Sprites/Machines/mac_garden.png","a slot machine cabinet overgrown with green vines, sprouts and seedlings, nature growth theme, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_gem","mac","슬롯머신","gem","💎","보석","보석↑·체리/책↓ (점수)",,,,,,,"Sprites/Machines/mac_gem.png","a luxurious slot machine cabinet encrusted with diamonds and colorful gems, glittering, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_library","mac","슬롯머신","library","📚","도서관","책↑·코인/보석↓ (경험치)",,,,,,,"Sprites/Machines/mac_library.png","a slot machine cabinet built from stacked old books, cozy library theme, warm wood, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_magnet","mac","슬롯머신","magnet","🧲","자석","자석↑ (콤보)",,,,,,,"Sprites/Machines/mac_magnet.png","a slot machine cabinet with two giant red horseshoe magnets, metallic industrial, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_rainbow","mac","슬롯머신","rainbow","🌈","무지개","⭐💎👑 등장↑·🍒📘↓·고변동 (한방)",,,,,,,"Sprites/Machines/mac_rainbow.png","a dazzling rainbow colored slot machine cabinet radiating prismatic light, jackpot theme, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_skull","mac","슬롯머신","skull","☠","해골","해골↑·고위험 (점수↑)",,,,,,,"Sprites/Machines/mac_skull.png","a sinister slot machine cabinet covered in skulls with eerie purple glow, spooky, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_star","mac","슬롯머신","star","⭐","별빛","별↑·세트 잘맞음 (콤보)",,,,,,,"Sprites/Machines/mac_star.png","a slot machine cabinet covered in glowing golden stars, twinkling night sky theme, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_vault","mac","슬롯머신","vault","🗝","금고","🗝열쇠 등장·코인↑",,,,,,,"Sprites/Machines/mac_vault.png","a heavy steel bank vault slot machine cabinet with golden keys and stacked coins, treasure theme, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"mac_wildmac","mac","슬롯머신","wildmac","🌀","와일드","🌀와일드 등장 (세트 조작)",,,,,,,"Sprites/Machines/mac_wildmac.png","a swirling psychedelic slot machine cabinet with rainbow wild spiral symbols, chaotic magic, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_auto_pen","rel","유물","auto_pen","🖋️","자동 필기 펜","📘책 EXP +2","SILVER","10",,,,,"Sprites/Relics/rel_auto_pen.png","an ornate antique self-writing fountain pen with a golden nib and faint magical glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_battery","rel","유물","battery","🔋","배터리","스핀마다 EXP +6","GOLD","18",,,,,"Sprites/Relics/rel_battery.png","a glowing energy battery cell crackling with stored power, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_black_candle","rel","유물","black_candle","🕯️","검은촛불","☠해골이 EXP +4","GOLD","18",,,,,"Sprites/Relics/rel_black_candle.png","a flickering black candle burning with an eerie purple flame, dark relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_black_report","rel","유물","black_report","📋","검은 성적표","☠해골이 EXP +4","GOLD","18",,,,,"Sprites/Relics/rel_black_report.png","a sinister black clipboard with a blank cursed report card, dark shadowy aura, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_bloody_coupon","rel","유물","bloody_coupon","🩸","피 묻은 쿠폰북","☠해골이 EXP +4·코인 +20%","GOLD","18",,,,,"Sprites/Relics/rel_bloody_coupon.png","a dark crimson-stained coupon booklet with ominous blood-red glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_bookmark","rel","유물","bookmark","🔖","책갈피","학습태그(📘) 1개당 EXP +3","SILVER","12",,,,,"Sprites/Relics/rel_bookmark.png","a tasseled ribbon bookmark glowing between study pages, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_broken_crown","rel","유물","broken_crown","👑","깨진 왕관","👑왕관 점수 +15","SILVER","16",,,,,"Sprites/Relics/rel_broken_crown.png","a cracked golden royal crown with a missing jewel, weathered antique finish, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_calculator","rel","유물","calculator","🧮","작은 계산기","💎보석 점수 +12","SILVER","12",,,,,"Sprites/Relics/rel_calculator.png","a small antique brass abacus calculator with polished beads, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_charm_relic","rel","유물","charm_relic","🧿","부적","모든 EXP +12%","GOLD","20",,,,,"Sprites/Relics/rel_charm_relic.png","a blue evil-eye nazar amulet charm warding with a protective glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_cherry_can","rel","유물","cherry_can","🥫","체리 통조림","🍒체리 EXP +3","SILVER","12",,,,,"Sprites/Relics/rel_cherry_can.png","a vintage tin can of preserved red cherries with an ornate label-free lid, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_cherry_candy","rel","유물","cherry_candy","🍬","체리사탕","🍒체리 EXP +2","SILVER","10",,,,,"Sprites/Relics/rel_cherry_candy.png","a glossy cherry-flavored candy on a stick with a sweet red glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_cherry_jam","rel","유물","cherry_jam","🍓","체리잼","🍒체리 EXP +3","SILVER","12",,,,,"Sprites/Relics/rel_cherry_jam.png","a glass jar of glistening red cherry jam with a fruit glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_cherry_press","rel","유물","cherry_press","🧃","체리 압축기","🍒체리 EXP +2","SILVER","10",,,,,"Sprites/Relics/rel_cherry_press.png","a small vintage brass cherry press juicer with ripe red cherries, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_clover","rel","유물","clover","🍀","네잎클로버","모든 EXP +8%","GOLD","16",,,,,"Sprites/Relics/rel_clover.png","a lucky four-leaf clover charm with a soft green glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_coffee","rel","유물","coffee","☕","커피잔","마지막 스핀 EXP +15%","SILVER","14",,,,,"Sprites/Relics/rel_coffee.png","a warm steaming coffee cup glowing with a late-night focus aura, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_coin_pouch","rel","유물","coin_pouch","👛","동전지갑","코인 +20%","SILVER","12",,,,,"Sprites/Relics/rel_coin_pouch.png","a small drawstring pouch spilling shiny gold coins, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_combo_trophy","rel","유물","combo_trophy","🏆","콤보트로피","세트 보너스 +25%","GOLD","20",,,,,"Sprites/Relics/rel_combo_trophy.png","a golden combo trophy cup engraved with linked symbols, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_crown_jewel","rel","유물","crown_jewel","👑","왕관보석","👑왕관 점수 +30","GOLD","22",,,,,"Sprites/Relics/rel_crown_jewel.png","a glittering crown jewel gemstone radiating royal golden light, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_crown_stand","rel","유물","crown_stand","🏛️","왕관 받침대","👑왕관 점수 +25","GOLD","20",,,,,"Sprites/Relics/rel_crown_stand.png","an ornate marble pedestal display stand for a royal crown, golden trim, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_crumpled_coupon","rel","유물","crumpled_coupon","🧾","구겨진 쿠폰","코인 +20%","SILVER","10",,,,,"Sprites/Relics/rel_crumpled_coupon.png","a crumpled vintage paper coupon slip with worn creases, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_crystal_ball","rel","유물","crystal_ball","🔮","수정구","희귀심볼 등장 +30%","GOLD","20",,,,,"Sprites/Relics/rel_crystal_ball.png","a glowing purple crystal ball revealing swirling rare symbols, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_cursed_wallet","rel","유물","cursed_wallet","💰","저주받은 지갑","코인 +30%·☠해골 EXP +2","GOLD","18",,,,,"Sprites/Relics/rel_cursed_wallet.png","a dark leather money pouch overflowing with coins, faint ominous purple glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_desk_lamp","rel","유물","desk_lamp","🪔","스탠드","마지막 스핀 EXP +12%","SILVER","12",,,,,"Sprites/Relics/rel_desk_lamp.png","a small oil desk lamp casting a warm focused study glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_diploma_relic","rel","유물","diploma_relic","🎓","졸업장식","학습태그(📘) 1개당 EXP +5","GOLD","18",,,,,"Sprites/Relics/rel_diploma_relic.png","an ornate framed graduation diploma with a glowing tassel, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_eraser","rel","유물","eraser","✏️","지우개","📘책 EXP +2","SILVER","10",,,,,"Sprites/Relics/rel_eraser.png","a pink rubber eraser smudged with pencil dust, study relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_fate_handle","rel","유물","fate_handle","🎰","운명의 손잡이","희귀심볼 등장 +25%","GOLD","18",,,,,"Sprites/Relics/rel_fate_handle.png","an ornate golden slot machine lever wrapped in swirling mystical fate energy, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_flame_canister","rel","유물","flame_canister","🛢️","불꽃 저장통","모든 EXP +8%","GOLD","16",,,,,"Sprites/Relics/rel_flame_canister.png","a vintage metal fuel canister glowing with contained orange flames, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_focus_ring","rel","유물","focus_ring","💍","집중반지","가운데 칸 EXP +60%","GOLD","18",,,,,"Sprites/Relics/rel_focus_ring.png","a glowing gold ring concentrating a beam onto a center tile, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_four_clover","rel","유물","four_clover","🍀","네잎클로버2","모든 EXP +10%","GOLD","20",,,,,"Sprites/Relics/rel_four_clover.png","a pristine four-leaf clover pressed in glass with a green glow, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_gamblers_eye","rel","유물","gamblers_eye","👁️","도박사의 눈","희귀심볼 등장 +20%","GOLD","18",,,,,"Sprites/Relics/rel_gamblers_eye.png","a mystical all-seeing eye amulet with golden iris and glowing aura, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
"rel_gem_cert","rel","유물","gem_cert","📜","보석감정서","💎보석 점수 +15","GOLD","20",,,,,"Sprites/Relics/rel_gem_cert.png","a rolled gemstone appraisal certificate with a wax seal and diamond, relic icon, single subject centered, soft plain dark studio gradient background, highly detailed digital painting, game collectible card art, vibrant colors, sharp focus"
